,Created at,User ID,Geolocation,Text
0,2022-08-03 04:44:02+00:00,1554689525938393088,,RT @The_Kyle_Mann: Forget the argument over how much the climate is changing. Forget the argument over mankind's role in effecting that cha…
1,2022-07-29 00:48:08+00:00,1552818221094342656,,"Dear @GOP, impeachment isn’t accomplished by petition. How about you just say “I need money” instead of this utter BS? https://t.co/gyTPRppCKS"
2,2022-07-15 15:26:01+00:00,1547965718074761220,,"@wil_da_beast630 The question doesn’t make sense. “Time” is a property of the universe. Someone who created the universe will necessarily exist outside of time. Once you appreciate that, it should be clear why the question skews nonsensical."
3,2022-07-15 15:23:30+00:00,1547965082448973831,,@angrybklynmom I was 11. Refereed youth ice hockey.
4,2022-07-12 20:47:26+00:00,1546959442024902656,,RT @Izengabe_: @matthewjdowd If the voters choose the people I don't like democracy will be broken is one heck of a facist hot take.
5,2022-07-12 15:51:52+00:00,1546885059445043201,,@RBReich How about “we don’t live in a democracy”? 🤔
6,2022-07-11 15:07:51+00:00,1546511594418343936,,I ran on this. It would be incredible. https://t.co/wYiG47hyKB
7,2022-07-10 17:38:43+00:00,1546187172004257793,,"While I agree with this take, it’s rather humorous to see them go from “we don’t want you to take over, you’re locked at 15%” to “we’re going to enforce this deal.” https://t.co/7dMWdMwLsa"
8,2022-07-10 17:35:14+00:00,1546186296208461824,,"This is, at best, ignorant. At worst, malicious.

There is no constitutional way to do this. If they were to do so it would create a constitutional crisis. It would establish the judiciary as NOT a co-equal branch.

Stop with this nonsense. Push election integrity. Not this. https://t.co/hWmWkTqGcz"
9,2022-07-10 02:05:15+00:00,1545952259967578112,,"@RichardHanania I can’t tell if this thread is satire, which is all the more annoying because those actually sound pretty good."
10,2022-07-09 01:19:07+00:00,1545578262562099200,,"RT @Brian_Sauve: The greatest force multiplier in my life is my wife.

There is nothing that can possibly outdo the help of a tenacious, ha…"
11,2022-07-07 23:33:15+00:00,1545189229658968064,,"170,000 net migrants in July 2020-July 2021. Must be because Texas is going backwards. 

https://t.co/IAolZRilNL https://t.co/QkihYjL7hc"
12,2022-07-07 02:07:36+00:00,1544865687465652224,,Clearly someone doesn’t understand that LGB was really about the media…. 🤔 https://t.co/VQQDH4Eagh
13,2022-07-07 01:53:35+00:00,1544862160450248704,,Why? https://t.co/1n1l3rICh6
14,2022-07-06 06:24:45+00:00,1544568011259912192,,"The fascinating thing about this is that 72% support a ban after 15 weeks, 55% oppose overturning Roe, and there’s a big Venn diagram with a confusing overlap. I wish our dialogue was easier. https://t.co/KcO41QDQA5"
15,2022-07-04 18:19:56+00:00,1544023218276642816,,"So, under “fascist Trump,” we kept corporate greed in check — even though fascism is “the lucrative merger of corporation and state” — and under Biden, the handful of select corporations have just been able to go hog-wild? Help me understand, @RBReich https://t.co/SlSoFfdmM4"
16,2022-07-04 16:10:55+00:00,1543990751859580928,,RT @RichardHanania: Happy Fourth of July everyone. I’m more optimistic about the future of this country than I can ever remember being.
17,2022-07-04 07:02:48+00:00,1543852811057647616,,"Happy birthday, America."
18,2022-07-03 02:25:04+00:00,1543420528488173568,,"I imagine most people using Twitter are too young to remember the fuel shortages in the ‘70s, when prices ceilings were set below what the prevailing cost would be. Hey @POTUS — any chance you could ease up refinery regulations to bolster production? https://t.co/ccFWoZQxcV"
19,2022-07-02 17:42:53+00:00,1543289117420638209,,"Simple argument: People in California shouldn’t be ruling over people in Wyoming, and the people of Wyoming wouldn’t have signed up to be ruled by them had that been risked. Article IV, Section 3. https://t.co/DvzN0WDnTh"
20,2022-07-02 17:39:18+00:00,1543288219092934658,,@YasushiSONODA @AZGOP @BrittainAZ Thanks for the shout out! Unfortunately I withdrew at the end of last year.
