Unnamed: 0,Created at,User ID,Text
0,2022-08-08 16:53:09+00:00,1556684954058330117,@ninaturner Write fewer bills and shorter ones and get rid of 90% of the ones we have.
1,2022-08-08 16:52:20+00:00,1556684746495000576,@ninaturner I'm rooting for the cooperative movement instead. Nothing better than Worker Owned.
2,2022-08-08 16:50:38+00:00,1556684320504438785,@ninaturner We should only have generic drugs. No patents.
3,2022-08-08 16:10:41+00:00,1556674267374297088,"@RobSchneider The gov doesn't create money, the Federal Reserve does.  And it's not fiat money in itself that produces inflation: it's creating new currency to pay people to do nothing."
4,2022-08-08 15:12:12+00:00,1556659547804028929,"@caitoz Hey, it's wierd how Communist China is having a ponzi scheme bank crisis just like corrupt western capitalist  countries."
5,2022-08-08 15:09:05+00:00,1556658763834204161,@ninaturner Oh stop with the labels.
6,2022-08-08 14:41:45+00:00,1556651884873752577,"@ninaturner We've allowed them to go on so long, we do deserve them."
7,2022-08-08 14:40:22+00:00,1556651536968814595,@ninaturner @POTUS Cancel the IMF debt.
