Unnamed: 0,Created at,User ID,Text
0,2022-08-12 20:24:46+00:00,1558187760229425160,Witness protection. https://t.co/xc9ShmPDUr
1,2022-08-12 19:44:32+00:00,1558177635489955841,Unbelievable. https://t.co/okEeNyE1mG
2,2022-08-12 18:06:44+00:00,1558153024249503744,"Possibly, he's up there with  Julius and Ethel Rosenbergs. https://t.co/pYvOMDq1ww"
3,2022-08-12 01:21:34+00:00,1557900063849996293,@joncoopertweets Ask the Rosenbergs.
4,2022-08-10 15:39:05+00:00,1557391088385679360,"Jon Stewart, American hero. https://t.co/AvLJ0iyRJK"
5,2022-08-08 23:22:14+00:00,1556782870982758400,Love this soooo much. Karma. https://t.co/wpq7bgj6Hj
6,2022-08-07 20:39:15+00:00,1556379464581390339,How many Kansans have to use insulin? Please let them know @RogerMarshallMD and @JerryMoran voted against $35/month cap on insulin. Remind them everyday! https://t.co/GLdaEWbf0W
7,2022-08-07 20:24:57+00:00,1556375868582371329,Vote them out! That is a disgraceful vote. https://t.co/ff0n0B55HY
8,2022-08-07 14:45:10+00:00,1556290359352856576,Are you sure this isn’t Texas? https://t.co/bjyB124XE5
